ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
20799,ISSS,3201,470,Lecture,"3","Richard Floyd","Tu 7:00PM - 9:45PM","NVCC Loudoun Campus","Happy Wars and Sad Love Songs: A History of Ireland","",Open,9,24,0,"Examines Ireland's contributions to the wider history of the British Isles and Europe, as well as the consequences of the Irish diaspora in the modern era. Utilizes a broad range of primary sources, including imaginative literature and music. Addresses the major trends in the history of Ireland from earliest times to the present day."
20763,ISSS,3262,101,Lecture,"3","Richard Floyd","MoTuWeThFr 6:00PM - 10:00PM","Zehmer Hall 00E","Globalization, Liberalism, and Reform in the 19th Century","",Open,13,24,0,"Surveys major trends in 19 century world history.  Explores a representative sample of peoples and cultures of the period. Considers how societies in Europe, the Americas, Africa, the Middle East, and Asia coped with similar problems and innovations.  Introduces students to theoretical frameworks for world and comparative history.  Explores the processes of cultural interaction and globalization. Introduces students to a broad range of sources."
20804,ISSS,3281,470,Lecture,"3","Karen Hufford","Fr 7:00PM - 9:45PM","NVCC Loudoun Campus","The Art of Public Speaking","",Closed,8,8,0,"Studies and practices the art of public speaking."
20762,ISSS,3303,201,Lecture,"3","Rachel Mann","MoTuWeThFr 6:00PM - 10:00PM","Tidewater Virginia Cmty Colleg","Meditation in Action: The Contemplative Sciences","",Open,13,24,0,"Examines the history, goals, and impact of a new academic discipline called the contemplative sciences in which meditation and non-western healing practices are brought to bear on a variety of 21st century problems from violence to the environment.  Studies meditation and contemplative methods from the world's religions and will research their use in secular settings."
20850,ISSS,3305,101,Lecture,"3","Rodney Huey","Th 7:00PM - 9:45PM","Zehmer Hall Conference Center","The Impact of Media on the Development of Popular Culture","",Open,11,12,0,"Examines the media's role in conveying cultural meaning through popular culture.  Analyzes the histories and theories underlying media and popular culture; focusing on print, film, radio, television, the internet, and social media. Critiques contemporary popular culture through music, movies, tv programming, advertising, sports, fashion, celebrity culture, language, and collective public expression."
20822,ISSS,3370,101,Lecture,"3","Beatrix Arendt","Mo 7:00PM - 9:45PM","Zehmer Hall 00C","Introduction to Archeological Research","",Open,10,24,0,"Explores the principles required in the design, implementation, analysis, and interpretation of archaeological research. Considers archaeological fieldwork conceptualized at multiple scales. Introduces students to archaeological survey and excavation by conducting field research at Monticello."
20788,ISSS,3422,301,Lecture,"3","Stephen Oliver","Mo 7:00PM - 9:45PM","NVCC Alexandria Campus","Managing your Emotions in the Workplace","",Closed,14,12,0,"Gives a fundamental overview of Emotional Intelligence and shows how understanding  Emotional Intelligence leads to a beneficial working career and personal life. Presents an E.I. competence framework and reviews basic domains, such as self-awareness, self-management, social awareness, and relationship management through various methods to promote learning by doing. Applies theoretical concepts to real world situations."
20781,ISSS,3432,201,Lecture,"3","Clair Berube","We 7:00PM - 9:45PM","Tidewater Virginia Cmty Colleg","Women and Science;  Gender Issues in STEM since 1860.","",Open,15,24,0,"Explores the role of Women in Science, Engineering, Technology, and Mathematics since 1860 including self-limiting beliefs, societal oppression and Religion.  Discusses the notions of biological differences between the sexes with learning science and math and covers a review of  literature on this topic. Explores where women are currently in STEM including jobs, pay, and promotion."
20806,ISSS,3460,870,Lecture,"3","Mary Repass","Tu 7:00PM - 9:45PM","Richmond Regional Center","Lifespan Development","",Open,3,24,0,"Studies how an individual's psychological abilities grow and change over time.  Explores topics in both cognitive and social development. Investigates how individuals become who they are by examining one's self and one's environment, communication methodologies amongst individuals, and the relationship between individuals."
20759,ISSS,3730,301,Lecture,"3","Virginia Mosser","MoTuWeThFr 6:00PM - 10:00PM","NVCC Alexandria Campus","Miracles in Everyday Life","",Open,20,24,0,"Explores one's belief in miracles, as well as related phenomena such as saints, pilgrimages, and vision. Analyzes multi-culturalism in the purest sense of the word. Examines one's deepest beliefs in all of their variety, and richness."
20794,ISSS,3772,301,Lecture,"3","Jill Guindon-Nasir","Tu 4:00PM - 6:45PM","NVCC Alexandria Campus","Global Leadership Fundamentals for All Industries","",Open,8,12,0,"Investigates current leadership thinking and behavior in for-profit and non-profit work environments, as well as the role leadership has played in past decision making processes, and what we can learn from the decisions that were made by those leaders.  Examines real world examples throughout this course, leveraging the theory and practical applications of leadership."
20785,ISSS,3850,301,Lecture,"3","Robert Guttman","Mo 7:00PM - 9:45PM","NVCC Alexandria Campus","Media and Politics","",Open,12,24,0,"This course will examine the role of mass media in the political process focusing on the presidency and includes such topics as print and broadcast news, social media and election campaigns, political advertising, fundraising, and media effects on public opinion and political participation."
20827,ISSS,3888,101,Lecture,"3","Yitna Firdyiwek","Tu 7:00PM - 9:45PM","Web-Based Course-No class mtgs","Looking Through the Philosophic Lens of Technology","",Closed,13,12,0,"Explores ways in which the history and philosophy of technology can inform today's liberal arts students about the role of technology in our society.  Covers current and historical topics as well as explores and develops a personal philosophic approach to the application of technology."
20779,ISSS,4290,201,Lecture,"3","David Corlett","We 7:00PM - 9:45PM","Tidewater Virginia Cmty Colleg","An Alternative History of Early America","",Open,5,24,0,"Examine America's colonial period (to the eve of the American Revolution) as that of a foreign country. Investigates the people, cultures, institutions, and events of the period on their own terms rather than through the lens of modern America. Uncovers the origins of many later American issues and debates;freedom and slavery;  warfare;  religion and revival;  sectionalism;  race;  class; and commercialism."
20798,ISSS,4330,470,Lecture,"3","Kathryn Wood","Mo 7:00PM - 9:45PM","NVCC Loudoun Campus","Readings in History of Women in America","",Open,13,24,0,"Explores the changing roles and often negelected contributions of women in America as ""founding mothers,"" participants in the workforce, and leaders in civil and political life. Discusses the diversity of women's experiences, including those of Native-American and African-American women."
20784,ISSS,4454,201,Lecture,"3","Beverly Supler","Th 7:00PM - 9:45PM","Tidewater Virginia Cmty Colleg","Emotional Intelligence","",Open,9,24,0,"Examines emotional intelligence as a set of skills that can be learned which include social competence in relationships, empathy, self-motivation, and controlling one's impulses. Examines literature in order to be familiar with research relevant to the understanding of emotional intelligence and offers an opportunity to conduct self-evaluations of one's own emotional literacy."
20846,ISSS,4650,101,Lecture,"3","Robert Powers","Th 4:00PM - 6:45PM","Web-Based Course-No class mtgs","American Health Care: Challenges and Opportunities","",Open,24,25,0,"Explores the structure and function of the health care system in the US by covering the history and current status of the education and delivery systems, and examining the challenges that face providers, patients, and policy makers as health care becomes more effective and more expensive.  Focuses on approaches to understanding and addressing significant problems, challenges, and opportunities."
20842,ISSS,4800,101,Lecture,"3","Rachel Mann","We 7:00PM - 9:45PM","Zehmer Hall Conference Center","Shamanism in the New Age","",Open,6,24,0,"Explores how elements of wisdom are carried in the healing, shamanic traditions of the wounded. Explores how we can collectively respond to violence in constructive ways on community and global issues."
