ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
19471,EDLF,7603,500,Lecture,"3","Vincent Vaccaro","We 5:00PM - 9:15PM","Northern Virginia Center","Philosophy of Education","",Open,0,20,0,"Inquiry into the applicability to present problems of selected philosophical themes and approaches. Issues include conceptions of pupils, theories of learning and teaching, educational equity and justice, indoctrination, and the adequacy of educational research itself."
19479,EDLF,7604,500,Lecture,"3","Nga Trang","Mo 1:18AM - 1:20AM","Web-Based Course","Sociology of Education","",Open,0,20,0,"Studies the sociological theory and research that applies to a systematic analysis of education as its functions in modern society. Selected social and educational problems are discussed to interpret the sociological nature of the educational process and the role of the school as a complex social organization. Research of educational outcomes and consequences is considered. The effects of school on social stratification are also considered."
19101,EDLF,7606,1,Lecture,"3","Rachel Wahl","Tu 6:00PM - 8:30PM","Ruffner Hall 179","Comparative Education","",Open,0,12,0,"Both similarities and differences in educational practices, problems, and cultures abound in the world today. We will focus throughout the course on the sociocultural context of education, addressing values, ideology, practices and policies as they are found across a diverse selection of nations and societies. What can we learn from comparisons? What theories currently shape international educational developments? By gaining knowledge about how other countries approach key issues in education, it is hoped that students can broaden their understanding of their own educational practices, beliefs, and policies, and work toward more effective educational practice in an increasingly global educational arena."
16683,EDLF,7610,1,Lecture,"3","Karen Inkelas","TuTh 11:00AM - 12:15PM","Ruffner Hall 173","Research in Higher Education, Student Affairs and Athletic Administration","",Open,0,25,0,"This course is designed to introduce the quantitative and qualitative social science research process to students, as well as to help familiarize students with some of the more popular forms of assessment within the fields of higher education, student affairs, and athletic administration."
16684,EDLF,7610,2,Lecture,"3","Juan Garibay","Th 3:30PM - 6:00PM","Ruffner Hall 173","Research in Higher Education, Student Affairs and Athletic Administration","",Open,0,25,0,"This course is designed to introduce the quantitative and qualitative social science research process to students, as well as to help familiarize students with some of the more popular forms of assessment within the fields of higher education, student affairs, and athletic administration."
19298,EDLF,7804,1,Lecture,"3","Daniel Duke","Th 6:30PM - 9:00PM","Dell 1 104","Public School Administration","",Open,0,12,0,"Introduction to school administration, including the organization and structure of the school system; legal basis for school administration; authority, responsibility, and control of different levels of government for education; the administration and supervision of the instructional program; and the application of theories of leadership and organization to enduring problems of schooling. Prerequisites: Restricted to students who are admitted into a degree and/or endorsement program in Administration and Supervision, or permission of instructor."
19480,EDLF,7804,500,Lecture,"3","Daniel Duke","Fr 5:00PM - 9:00PM","Northern Virginia Center","Public School Administration","",Open,0,24,0,"Introduction to school administration, including the organization and structure of the school system; legal basis for school administration; authority, responsibility, and control of different levels of government for education; the administration and supervision of the instructional program; and the application of theories of leadership and organization to enduring problems of schooling. Prerequisites: Restricted to students who are admitted into a degree and/or endorsement program in Administration and Supervision, or permission of instructor."
19481,EDLF,7807,500,Lecture,"3","Stephen Geyer","Tu 4:30PM - 9:30PM","Richmond Regional Center","The School Principalship","",Open,0,24,0,"This course is one of several courses required for endorsement for principals in Virginia. Prerequisites: Restricted to students who are admitted into a degree and/or endorsement program in Administration and Supervision, or permission of instructor."
19482,EDLF,7810,500,Lecture,"3","Carol Marchant","Tu 5:00PM - 9:00PM","Northern Virginia Center","School Law","",Open,0,24,0,"The purpose of this course is to explore legal issues relevant to education. Basic legal principles and guidelines for assisting administrators in fulfilling their many duties in schools are developed. The tensions and legal controversies that contribute to and in many ways shape the teaching and learning environments of public education in the United States are explored and discussed. Legal opinions and the analysis of selected cases provide the content for the course. The material is intended to assist school personnel in understanding the current application of the law and to encourage further and continuous study of the law. Knowledge and understanding of educational law allows educators to avoid harmful litigation and to interpret legal mandates and statutes in such a way that educational opportunities for all students are enhanced. Prerequisites: Restricted to students who are admitted into a degree and/or endorsement program in Administration and Supervision, or permission of instructor."
19483,EDLF,7811,500,Lecture,"3","Dennise Berry","Th 5:00PM - 9:00PM","Northern Virginia Center","Introduction to Supervision of Instruction","",Open,0,24,0,"This course provides students with a conceptual and philosophical framework for supervision of instruction. It entails an analysis of basic concepts involved in modern educational supervision and provides the aspiring or practicing administrator with the tools required to link evaluation and development with best educational practice. Additionally, students will develop a personal vision of supervision related to teacher performance, professional and state standards, teacher and student interventions, and accountability outcomes such as student achievement. Prerequisites: Restricted to students who are admitted into a degree and/or endorsement program in Administration and Supervision, or permission of instructor."
19500,EDLF,7812,500,Lecture,"3","David Eddy Spicer","Fr 5:00PM - 9:00PM","Northern Virginia Center","Leadership for Low-Performing Schools","",Open,0,20,0,"The futures of millions of young Americans depend on the efforts of teachers and principals to turn around chronically low-performing schools. This course investigates the various causes of school failure and current approaches to addressing these causes. The course culminates in the development of a School Improvement Plan for an actual low-performing school. The course is required for those seeking a principal's credential."
19299,EDLF,7813,1,Lecture,"3","Sara Dexter","Tu 6:30PM - 9:00PM","Ruffner Hall 125","Leadership for Technology","",Open,0,12,0,"The course examines how, as a team, school leaders analyze the relationship of the integration of technologies to teachers' beliefs and practices and to local school culture, structures, and policies; evaluate the factors critical for successful implementation of educational technology; identify and deconstruct the distributed leadership of educational technology in a school setting; and plan comprehensively for technology leadership."
19300,EDLF,8310,1,Lecture,"3","Ji Hoon Ryoo","TuTh 9:30AM - 10:45AM","Dell 1 105","Correlation and Regression Analysis: Stat III","",Open,0,30,0,"Considers basic correlation and regression analysis, including regression theory, dummy coding, and basic multivariate techniques. Prerequisite: EDLF 7310 and 8300, or instructor permission."
19301,EDLF,8360,1,Lecture,"3","Ji Hoon Ryoo","Tu 3:30PM - 6:00PM","Ruffner Hall 175","Multilevel Modeling in Education Research","",Open,0,30,0,"This course is designed to familiarize students with the basics of multilevel modeling. Topics include random effects ANOVA models, means-as-outcomes models, random coefficients models, intercepts- and slopes-as-outcomes models, contextual models, random effects ANCOVA models, linear growth models, nonlinear growth models and cross-classified models. Prerequisite: regression analysis (EDLF 8310) or equivalent."
16650,EDLF,8440,1,Lecture,"3","Walter Heinecke","Tu 3:30PM - 6:00PM","Dell 2 100","Advanced Qualitative Analysis","",Open,0,30,0,"Advanced course in methods and practices of qualitative research. Students determine their own philosophy of inquiry and become increasingly proficient in the application of qualitative methods. Assumes an introductory course in qualitative methods. Focuses on research design and proposal development, data collection and analysis techniques, and presentation of findings. The course is field-based and guides students through the complete qualitative research cycle."
